accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,campaign,days_since_last_contact,previous,poutcome,made_deposit
35838492,London,UK,53,self-employed,married,secondary,no,534,yes,no,cellular,2,29,jul,4,-1,0,unknown,no
33877211,Middlesbrough,UK,30,services,married,secondary,no,517,no,no,cellular,1,11,dec,2,-1,0,unknown,yes
22884428,Basildon,UK,28,services,single,secondary,no,168,no,no,cellular,2,12,jan,1,194,1,other,yes
48882593,Birmingham,UK,27,self-employed,single,tertiary,no,347,no,no,cellular,1,6,aug,4,-1,0,unknown,yes
32724487,Sale,UK,26,services,single,secondary,no,209,yes,no,cellular,3,22,jul,2,-1,0,unknown,no
30460186,Bristol,UK,30,student,single,secondary,no,48,no,no,cellular,2,25,feb,1,191,2,success,yes
73655638,Basingstoke,UK,46,technician,married,secondary,no,2149,yes,no,cellular,5,15,apr,2,-1,0,unknown,yes
65295019,Halifax,UK,34,management,single,tertiary,no,416,no,no,cellular,1,14,aug,4,-1,0,unknown,no
30906963,Bristol,UK,29,management,single,tertiary,no,1445,no,no,cellular,2,4,dec,2,-1,0,unknown,yes
33333014,Maidstone,UK,49,admin.,married,secondary,no,3608,yes,no,cellular,1,30,apr,1,168,1,success,yes
55107054,Warrington,UK,37,management,single,tertiary,no,3141,no,no,cellular,1,4,may,2,-1,0,unknown,yes
71364191,London,UK,41,management,married,tertiary,no,223,yes,no,unknown,2,16,may,1,-1,0,unknown,no
89527257,Huddersfield,UK,53,blue-collar,divorced,primary,no,4222,no,no,unknown,5,9,jun,1,-1,0,unknown,no
96641770,County Down,UK,36,management,married,tertiary,no,2547,no,no,cellular,1,31,jul,1,-1,0,unknown,no
91639762,Swansea,UK,25,blue-collar,single,secondary,no,303,no,no,cellular,2,18,mar,1,-1,0,unknown,yes
26715264,Northampton,UK,25,student,single,secondary,no,703,no,no,cellular,4,5,may,3,-1,0,unknown,no
49433840,Peterborough,UK,27,services,single,secondary,no,955,no,no,cellular,2,23,apr,1,-1,0,unknown,yes
75651574,Glasgow,UK,54,entrepreneur,married,tertiary,no,84,no,no,cellular,3,29,jul,2,-1,0,unknown,no
64145218,Southend-on-Sea,UK,79,retired,married,primary,no,3025,no,no,cellular,1,11,dec,3,126,3,other,yes
35326255,Hastings,UK,27,technician,single,secondary,no,42,no,no,cellular,2,28,jan,1,-1,0,unknown,no
67697798,Telford,UK,41,blue-collar,married,secondary,no,2067,yes,no,unknown,3,20,jun,4,-1,0,unknown,no
76558605,Worthing,UK,39,blue-collar,married,secondary,no,785,yes,no,cellular,2,11,may,2,-1,0,unknown,yes
89904710,Worcester,UK,38,technician,married,secondary,no,20,no,no,cellular,4,2,feb,1,-1,0,unknown,no
37112377,Bristol,UK,39,blue-collar,single,tertiary,no,172,yes,no,cellular,5,9,feb,2,183,2,failure,yes
66251365,Bournemouth,UK,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,2,jun,1,55,6,other,yes
16767264,Barnsley,UK,45,unemployed,married,primary,no,0,yes,no,cellular,1,2,feb,2,-1,0,unknown,no
69310044,Basingstoke,UK,57,admin.,married,secondary,no,2120,no,no,cellular,5,19,aug,4,-1,0,unknown,yes
53698129,Liverpool,UK,68,retired,married,tertiary,no,2820,no,no,cellular,2,5,mar,1,92,3,success,no
87930351,London,UK,37,blue-collar,married,secondary,no,740,yes,no,cellular,5,7,may,3,342,2,failure,no
20695973,Nuneaton,UK,32,management,single,tertiary,no,1781,no,no,cellular,4,8,apr,1,-1,0,unknown,yes
70436732,Swansea,UK,26,admin.,single,tertiary,no,313,no,yes,cellular,2,26,feb,2,-1,0,unknown,yes
88951428,Glasgow,UK,37,services,married,secondary,no,775,no,no,cellular,5,14,aug,2,-1,0,unknown,yes
80673571,Slough,UK,39,management,single,tertiary,no,0,yes,no,cellular,4,12,may,4,369,3,failure,no
12991190,Wolverhampton,UK,34,technician,single,secondary,no,1313,no,no,cellular,5,12,aug,1,21,6,failure,no
75309436,Manchester,UK,55,technician,married,secondary,no,0,no,no,cellular,4,27,jul,2,-1,0,unknown,no
29741756,London,UK,43,management,married,unknown,no,275,no,no,cellular,2,9,apr,2,339,2,failure,no
55277960,Brighton,UK,38,technician,single,secondary,no,145,yes,no,unknown,4,27,may,2,-1,0,unknown,no
60476952,Milton Keynes,UK,47,technician,married,secondary,no,293,no,no,cellular,4,1,jun,1,90,1,success,yes
91662726,Manchester,UK,22,student,single,primary,no,423,no,no,cellular,1,16,jul,1,179,10,success,yes
98052833,Swindon,UK,35,technician,single,secondary,no,27,yes,no,cellular,4,25,may,1,305,1,other,yes
13635867,Nottingham,UK,46,admin.,married,secondary,no,659,yes,no,telephone,3,29,jul,11,-1,0,unknown,yes
68552583,Barnsley,UK,34,management,married,tertiary,no,589,no,no,cellular,3,1,sep,1,44,3,other,yes
44812754,Southampton,UK,49,management,single,tertiary,no,7443,no,no,telephone,2,19,jun,5,211,2,failure,yes
18904023,London,UK,48,technician,married,secondary,no,10655,no,no,telephone,1,31,jul,3,-1,0,unknown,no
82650462,Glasgow,UK,67,retired,married,secondary,no,1443,no,no,cellular,4,8,apr,1,-1,0,unknown,yes
86753282,Belfast,UK,35,admin.,married,secondary,yes,76,no,yes,unknown,1,17,jun,1,-1,0,unknown,no
64648400,London,UK,33,technician,married,secondary,no,3071,yes,yes,cellular,5,21,jul,1,-1,0,unknown,no
73855410,Bedford,UK,21,technician,single,unknown,no,360,no,no,cellular,2,26,may,2,-1,0,unknown,yes
79943157,Darlington,UK,36,technician,married,tertiary,no,341,no,no,cellular,2,12,feb,2,183,1,success,yes
51589022,Telford,UK,41,blue-collar,married,secondary,no,580,yes,no,cellular,4,14,may,1,363,1,failure,yes
99306358,Luton,UK,38,management,married,tertiary,no,1875,no,no,cellular,4,17,nov,1,-1,0,unknown,no
65869774,Derby,UK,39,technician,single,secondary,no,175,no,yes,unknown,2,16,jun,2,-1,0,unknown,no
87599917,Aberdeen,UK,38,management,single,tertiary,no,38,no,no,cellular,4,20,aug,2,-1,0,unknown,no
56884189,Crawley,UK,56,management,married,primary,no,870,no,no,cellular,5,14,may,1,179,1,success,yes
33014766,Middlesbrough,UK,38,self-employed,married,secondary,no,138,no,no,unknown,3,9,may,3,-1,0,unknown,no
88465685,Watford,UK,34,admin.,married,secondary,no,3185,yes,no,unknown,1,13,may,1,-1,0,unknown,no
85256268,London,UK,32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,5,18,nov,1,-1,0,unknown,no
57533758,Watford,UK,33,management,single,tertiary,no,432,no,no,telephone,3,20,aug,6,-1,0,unknown,yes
65342956,Plymouth,UK,58,management,married,secondary,no,407,yes,no,cellular,3,29,jul,2,-1,0,unknown,no
56553596,County Down,UK,28,admin.,single,secondary,no,154,yes,no,cellular,2,15,may,1,364,1,other,yes
35702127,Coventry,UK,66,admin.,married,secondary,no,4041,no,no,cellular,1,14,jun,2,-1,0,unknown,yes
16916203,Colchester,UK,28,services,single,secondary,no,6332,yes,no,telephone,2,7,may,1,343,4,failure,no
21287221,Milton Keynes,UK,34,admin.,divorced,primary,no,9569,yes,no,unknown,5,9,may,2,-1,0,unknown,no
59265108,Manchester,UK,49,technician,married,tertiary,no,2611,no,no,cellular,3,20,apr,2,-1,0,unknown,yes
52259623,Colchester,UK,45,management,married,tertiary,no,3643,no,no,cellular,4,21,nov,1,-1,0,unknown,no
42071837,St Albans,UK,36,admin.,single,unknown,no,1815,no,no,unknown,3,5,jun,1,-1,0,unknown,no
83800489,Bristol,UK,36,blue-collar,married,primary,no,49,yes,no,cellular,2,15,may,2,365,5,other,no
93851265,Edinburgh,UK,49,blue-collar,married,secondary,no,102,no,no,cellular,4,29,aug,2,-1,0,unknown,no
70438672,Ipswich,UK,38,management,single,tertiary,no,8669,yes,no,telephone,2,20,apr,3,150,6,failure,no
44434356,Dundee,UK,38,technician,married,secondary,no,4539,no,no,cellular,5,16,sep,1,-1,0,unknown,yes
15173321,Huddersfield,UK,39,technician,divorced,secondary,no,385,no,no,cellular,2,13,oct,1,48,2,failure,yes
57271551,Liverpool,UK,35,services,married,secondary,no,52,yes,no,cellular,1,4,jun,2,94,4,success,yes
15829283,Luton,UK,55,blue-collar,married,primary,no,3485,no,no,cellular,4,18,aug,4,-1,0,unknown,yes
95899116,Sale,UK,42,housemaid,married,primary,no,4279,yes,no,cellular,1,22,jul,1,-1,0,unknown,no
38868286,Southampton,UK,54,technician,divorced,tertiary,no,2133,no,no,cellular,3,18,nov,1,-1,0,unknown,no
95299852,Luton,UK,29,technician,single,tertiary,no,2269,yes,no,cellular,5,20,apr,1,346,1,failure,no
63192777,Blackburn,UK,63,retired,married,unknown,no,2193,no,no,telephone,4,21,apr,4,-1,0,unknown,yes
51777208,Exeter,UK,59,housemaid,married,secondary,no,454,no,no,cellular,5,21,aug,1,-1,0,unknown,no
21729822,Cambridge,UK,39,technician,single,secondary,no,681,yes,no,unknown,4,5,jun,1,-1,0,unknown,no
39044260,Huddersfield,UK,21,student,single,secondary,no,357,no,no,cellular,1,2,sep,3,-1,0,unknown,no
20420229,Colchester,UK,25,technician,single,secondary,no,938,no,no,cellular,2,1,jun,1,-1,0,unknown,yes
73263083,Basingstoke,UK,40,services,married,secondary,no,0,yes,yes,cellular,1,2,feb,2,-1,0,unknown,no
64568464,Leicester,UK,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,5,28,may,2,-1,0,unknown,no
47448186,Wolverhampton,UK,32,blue-collar,single,primary,no,121,yes,no,cellular,2,20,nov,1,-1,0,unknown,yes
49300645,Brighton,UK,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,3,7,jul,5,-1,0,unknown,no
94855041,Bath,UK,49,blue-collar,married,primary,no,67,no,yes,cellular,4,13,aug,4,-1,0,unknown,no
45496493,Bath,UK,53,management,married,primary,no,13901,yes,no,cellular,3,21,nov,1,-1,0,unknown,no
30203697,Bristol,UK,77,retired,married,secondary,no,820,no,no,telephone,1,21,oct,2,181,4,success,yes
12981197,Wolverhampton,UK,38,self-employed,married,tertiary,no,2084,yes,no,cellular,1,16,apr,2,330,2,failure,no
82461495,Rochdale,UK,32,technician,single,secondary,no,1279,yes,no,unknown,5,3,jun,3,-1,0,unknown,yes
88358981,Gillingham,UK,40,management,married,tertiary,no,0,yes,no,cellular,4,2,feb,1,-1,0,unknown,no
89322753,Edinburgh,UK,28,blue-collar,married,secondary,no,708,yes,no,unknown,4,6,jun,5,-1,0,unknown,no
65106897,Glasgow,UK,48,blue-collar,married,secondary,no,1230,yes,no,cellular,3,12,nov,1,196,2,success,yes
19498860,Exeter,UK,59,technician,married,secondary,no,0,no,no,cellular,4,29,aug,2,-1,0,unknown,no
58681238,Maidstone,UK,44,management,single,tertiary,no,5063,no,no,cellular,1,27,oct,2,-1,0,unknown,yes
77343264,Stoke-on-Trent,UK,48,management,married,primary,no,1513,no,no,cellular,1,29,jan,2,-1,0,unknown,no
54477756,Oxford,UK,49,management,single,tertiary,no,370,no,no,cellular,4,19,aug,3,-1,0,unknown,no
70659859,St Albans,UK,51,blue-collar,married,primary,no,1869,no,no,unknown,2,17,jun,3,-1,0,unknown,no
50098171,Preston,UK,37,technician,married,secondary,no,0,yes,yes,cellular,2,15,jul,3,-1,0,unknown,no
93516823,Chester,UK,31,technician,married,tertiary,no,0,no,no,cellular,5,29,aug,2,-1,0,unknown,no
63031364,Darlington,UK,56,retired,married,secondary,no,4577,no,no,cellular,3,29,aug,2,-1,0,unknown,no
51983276,Warrington,UK,32,blue-collar,married,secondary,no,320,yes,no,unknown,4,6,may,2,-1,0,unknown,no
93856468,Sunderland,UK,28,technician,single,tertiary,no,386,no,no,cellular,2,25,may,1,-1,0,unknown,yes
61168098,Newport,UK,47,services,single,unknown,no,1784,no,no,cellular,5,19,oct,2,-1,0,unknown,yes
85240798,Liverpool,UK,32,admin.,divorced,secondary,no,1611,yes,yes,unknown,5,13,may,1,-1,0,unknown,no
77719667,Glasgow,UK,53,blue-collar,married,secondary,no,1653,no,no,unknown,3,17,jun,2,-1,0,unknown,no
64296597,Nottingham,UK,34,management,married,tertiary,no,158,no,no,cellular,3,9,mar,3,181,6,success,yes
90438603,Southport,UK,40,management,married,secondary,no,643,yes,no,cellular,3,17,apr,2,256,1,failure,no
55795020,Leicester,UK,49,management,married,tertiary,no,1093,yes,yes,cellular,2,12,jan,2,91,2,success,yes
55548304,Stockport,UK,47,services,married,secondary,no,1717,no,no,cellular,1,20,aug,9,-1,0,unknown,no
25136626,Leeds,UK,31,management,single,tertiary,no,533,no,no,cellular,2,12,nov,3,93,6,success,yes
68956882,Worcester,UK,35,technician,married,secondary,no,0,yes,no,cellular,3,6,apr,1,-1,0,unknown,no
53711054,Grimsby,UK,29,unemployed,single,primary,no,1374,no,no,cellular,3,14,may,2,178,7,success,yes
99518551,London,UK,30,technician,married,secondary,no,484,yes,no,unknown,3,6,may,1,-1,0,unknown,yes
91391768,Exeter,UK,42,technician,married,secondary,yes,-197,yes,no,cellular,1,6,aug,7,-1,0,unknown,no
59271502,Belfast,UK,40,blue-collar,married,primary,no,278,yes,no,unknown,3,23,may,3,-1,0,unknown,yes
54383741,Southport,UK,62,management,married,tertiary,no,997,no,no,cellular,1,22,apr,1,304,2,success,yes
56057217,London,UK,30,blue-collar,married,secondary,no,5,no,no,cellular,5,17,apr,3,-1,0,unknown,yes
31748983,Derby,UK,30,management,single,tertiary,no,596,no,no,cellular,3,4,jun,2,-1,0,unknown,no
66349274,County Down,UK,68,retired,married,secondary,no,0,no,no,cellular,3,22,jun,1,-1,0,unknown,yes
41764344,Brighton,UK,41,blue-collar,married,secondary,no,0,no,no,unknown,5,5,jun,2,-1,0,unknown,no
22784962,Derby,UK,75,retired,married,secondary,no,291,no,no,cellular,3,12,aug,1,182,2,success,yes
60286988,Birmingham,UK,33,management,married,secondary,no,67,yes,yes,unknown,1,23,may,4,-1,0,unknown,no
19081705,London,UK,43,management,married,tertiary,no,1379,yes,no,unknown,4,27,may,3,-1,0,unknown,no
13205659,Wigan,UK,57,housemaid,married,primary,no,2234,no,no,unknown,1,11,jun,5,-1,0,unknown,no
91892261,Brighton,UK,51,services,divorced,secondary,no,242,no,yes,cellular,2,14,jul,4,-1,0,unknown,yes
61800638,Glasgow,UK,29,management,married,tertiary,no,-6,yes,no,unknown,4,9,may,1,-1,0,unknown,no
66675085,Cheltenham,UK,45,management,divorced,tertiary,no,1,no,no,cellular,2,6,aug,2,-1,0,unknown,yes
73618609,Wakefield,UK,55,technician,single,secondary,no,1199,no,yes,telephone,4,4,may,10,-1,0,unknown,no
11025424,Glasgow,UK,48,admin.,married,secondary,no,1131,no,yes,cellular,4,8,may,1,-1,0,unknown,no
82948760,Luton,UK,61,retired,married,secondary,no,243,no,no,cellular,5,20,apr,1,-1,0,unknown,yes
45996767,Luton,UK,42,services,single,tertiary,no,94,yes,no,cellular,4,11,aug,2,90,4,failure,yes
35909813,Belfast,UK,33,services,single,secondary,no,2881,no,no,cellular,4,26,may,1,328,1,success,yes
12898852,Poole,UK,26,student,single,tertiary,no,13107,yes,no,cellular,5,27,may,2,-1,0,unknown,no
59686595,Preston,UK,30,services,single,secondary,no,438,yes,no,cellular,2,18,may,1,178,1,failure,no
97142991,Grimsby,UK,33,blue-collar,married,secondary,no,-346,yes,yes,unknown,5,23,may,3,-1,0,unknown,no
85799698,Manchester,UK,60,management,divorced,primary,no,21,no,yes,telephone,1,14,jul,3,-1,0,unknown,no
36924880,Chester,UK,43,blue-collar,married,secondary,no,14646,no,no,cellular,5,23,oct,1,-1,0,unknown,yes
33137442,London,UK,41,blue-collar,married,secondary,no,-190,no,yes,cellular,2,29,jul,3,-1,0,unknown,yes
29318537,Wolverhampton,UK,32,blue-collar,married,secondary,no,130,yes,no,cellular,2,6,may,2,-1,0,unknown,no
73524892,Leicester,UK,39,blue-collar,married,primary,no,2715,yes,no,unknown,1,2,jun,3,-1,0,unknown,no
94842707,Peterborough,UK,43,services,divorced,unknown,no,2363,yes,no,cellular,3,17,nov,1,-1,0,unknown,no
39826683,Birmingham,UK,43,admin.,single,secondary,no,35,no,no,telephone,3,9,nov,1,-1,0,unknown,no
49610481,Cheltenham,UK,29,admin.,single,secondary,no,27,yes,no,cellular,5,6,may,1,-1,0,unknown,yes
89712529,London,UK,39,management,married,tertiary,no,1654,no,yes,cellular,2,21,nov,1,-1,0,unknown,no
27272058,Cambridge,UK,30,technician,divorced,secondary,no,3028,yes,no,cellular,4,28,aug,5,-1,0,unknown,no
91116198,London,UK,34,technician,married,secondary,no,806,no,no,cellular,1,19,jul,3,458,1,success,yes
76023046,London,UK,58,retired,married,unknown,no,9004,no,no,cellular,4,21,jul,4,-1,0,unknown,yes
71116557,Worcester,UK,40,blue-collar,married,secondary,no,-60,yes,no,cellular,1,21,jul,1,-1,0,unknown,no
14182408,Manchester,UK,32,technician,single,tertiary,no,0,yes,yes,cellular,1,13,may,2,-1,0,unknown,yes
99019926,Nuneaton,UK,35,management,married,tertiary,no,-547,yes,no,cellular,3,14,aug,2,-1,0,unknown,no
74702419,London,UK,35,management,single,tertiary,no,992,no,yes,cellular,2,1,sep,1,-1,0,unknown,yes
79073471,Derby,UK,31,technician,married,tertiary,no,165,no,no,cellular,4,15,may,4,-1,0,unknown,no
81447538,Sale,UK,27,management,single,secondary,no,145,yes,no,cellular,3,5,may,4,89,3,failure,no
35288441,Edinburgh,UK,34,technician,single,secondary,no,4367,no,no,cellular,1,13,aug,2,-1,0,unknown,no
71192651,Brighton,UK,36,self-employed,married,secondary,no,189,yes,no,cellular,5,22,jul,1,-1,0,unknown,no
39109279,Crawley,UK,28,management,married,tertiary,no,12,yes,no,cellular,5,9,sep,1,-1,0,unknown,yes
25472741,Glasgow,UK,33,technician,single,secondary,no,3499,yes,no,cellular,1,11,may,3,356,1,other,no
13743743,Lincoln,UK,30,management,single,tertiary,no,201,yes,no,cellular,5,17,mar,2,-1,0,unknown,yes
64347849,Manchester,UK,40,management,divorced,tertiary,no,37,yes,no,unknown,1,16,may,1,-1,0,unknown,no
21099557,Blackpool,UK,38,technician,married,secondary,no,6728,no,no,cellular,4,25,nov,1,96,4,success,yes
10105095,Hemel Hempstead,UK,38,management,married,tertiary,no,238,no,no,cellular,4,4,aug,1,92,3,failure,yes
77262723,Doncaster,UK,29,admin.,single,secondary,no,-194,yes,no,cellular,1,7,may,1,-1,0,unknown,no
61965370,Reading,UK,29,self-employed,single,tertiary,no,300,no,no,cellular,3,3,feb,1,-1,0,unknown,no
56457957,Bristol,UK,84,retired,divorced,primary,no,639,no,no,telephone,3,18,may,3,-1,0,unknown,yes
41418567,Bristol,UK,37,services,married,secondary,no,981,no,no,cellular,5,7,jul,2,386,1,success,yes
94735127,Blackburn,UK,40,entrepreneur,married,secondary,no,6403,no,no,cellular,5,22,sep,2,-1,0,unknown,yes
39082939,Peterborough,UK,24,technician,married,secondary,no,556,yes,no,cellular,2,18,aug,2,-1,0,unknown,yes
79556986,Oxford,UK,45,admin.,divorced,secondary,no,397,yes,yes,cellular,3,22,may,1,95,2,success,yes
24834345,Colchester,UK,25,services,single,secondary,no,895,yes,no,unknown,3,3,jun,1,-1,0,unknown,no
75380722,Darlington,UK,44,management,married,tertiary,no,1138,no,no,cellular,4,27,aug,3,-1,0,unknown,yes
23714897,Hemel Hempstead,UK,33,admin.,single,tertiary,no,2,no,no,cellular,2,29,jan,2,-1,0,unknown,no
14956773,London,UK,41,admin.,married,secondary,no,-76,yes,no,cellular,5,16,apr,1,-1,0,unknown,no
94048599,Manchester,UK,44,housemaid,married,primary,no,3706,no,no,unknown,1,17,jun,3,-1,0,unknown,no
58023264,Norwich,UK,57,entrepreneur,married,secondary,no,1179,no,no,cellular,4,19,aug,2,-1,0,unknown,no
71823200,High Wycombe,UK,43,blue-collar,divorced,primary,no,-57,yes,no,unknown,1,16,may,2,-1,0,unknown,no
23630850,Nottingham,UK,28,management,single,secondary,no,1633,no,no,cellular,5,5,jun,1,-1,0,unknown,yes
38270424,Lincoln,UK,35,blue-collar,married,secondary,no,2054,yes,no,unknown,3,20,may,1,-1,0,unknown,no
22629907,Derby,UK,80,retired,married,primary,no,1861,no,no,telephone,4,14,apr,2,-1,0,unknown,no
59569737,Hartlepool,UK,27,technician,married,secondary,no,7102,yes,no,unknown,5,30,may,9,-1,0,unknown,no
42908962,Birmingham,UK,29,management,single,tertiary,no,874,yes,no,cellular,3,16,mar,1,181,2,success,yes
67367735,Newport,UK,44,housemaid,married,primary,no,-156,no,yes,cellular,2,30,jul,2,-1,0,unknown,yes
50028415,Darlington,UK,35,services,married,unknown,no,618,no,no,cellular,4,12,aug,1,104,1,success,yes
69571503,Blackpool,UK,35,management,divorced,tertiary,no,1723,yes,no,cellular,1,25,jul,1,-1,0,unknown,yes
15097670,York,UK,39,services,married,secondary,no,323,no,no,cellular,4,9,jun,2,188,6,failure,yes
33194073,Maidstone,UK,32,technician,married,secondary,no,4790,yes,no,cellular,3,22,jul,2,-1,0,unknown,no
82482099,Watford,UK,25,student,single,secondary,no,293,yes,no,telephone,2,5,may,2,-1,0,unknown,no
41720433,Doncaster,UK,55,services,divorced,secondary,no,322,yes,no,cellular,3,28,jan,1,-1,0,unknown,no
48925967,London,UK,53,blue-collar,married,primary,no,306,no,no,cellular,1,28,jul,3,181,1,success,yes
15947414,Hastings,UK,26,student,single,secondary,no,132,no,no,cellular,5,1,oct,1,119,1,success,yes
55636019,Wolverhampton,UK,25,management,married,primary,no,168,yes,no,unknown,5,3,jun,1,-1,0,unknown,yes
27954175,Leeds,UK,35,housemaid,single,primary,no,745,no,no,telephone,5,5,jun,3,-1,0,unknown,yes
46256994,Huddersfield,UK,30,blue-collar,married,secondary,no,282,yes,yes,unknown,5,23,may,2,-1,0,unknown,no
65598275,Dundee,UK,36,management,married,tertiary,no,630,no,no,cellular,4,2,feb,1,-1,0,unknown,yes
15245835,Southend-on-Sea,UK,33,student,married,secondary,no,1536,no,no,cellular,2,6,aug,2,178,4,success,yes
92194078,London,UK,38,housemaid,divorced,secondary,no,70,no,no,cellular,4,1,jun,1,-1,0,unknown,yes
63634512,Bath,UK,41,admin.,married,secondary,no,338,yes,no,unknown,2,16,may,1,-1,0,unknown,no
26839107,Brighton,UK,37,self-employed,married,tertiary,no,0,no,no,unknown,4,6,jun,1,-1,0,unknown,no
45635693,London,UK,63,technician,married,secondary,no,896,yes,no,cellular,5,14,aug,2,-1,0,unknown,yes
